geneID,KL1,KL2,KL3,WL1,WL2,WL3
ENSMUSG00000028792,1157,1247,1515,1352,1480,1756
ENSMUSG00000028793,5002,5071,8771,8285,9031,11383
ENSMUSG00000028794,12,14,2,8,16,13
ENSMUSG00000028795,48,56,81,94,73,104
ENSMUSG00000028796,2388,2293,2035,3452,3993,2483
ENSMUSG00000028797,1721,1721,1876,1416,1549,1272
ENSMUSG00000028798,770,727,856,692,639,802
ENSMUSG00000028799,354,341,140,179,216,194
ENSMUSG00000028800,1295,1345,2065,1717,1782,2431
ENSMUSG00000028801,1,0,1,0,1,1
ENSMUSG00000028803,289,231,138,64,66,220
ENSMUSG00000028804,0,0,0,0,0,0
ENSMUSG00000028807,20,22,30,92,89,37
ENSMUSG00000028809,2392,2466,1187,2547,2581,2921
ENSMUSG00000028811,281,233,96,297,283,309
ENSMUSG00000028813,0,0,0,0,0,0
ENSMUSG00000028820,2792,2846,1312,2833,2736,1760
ENSMUSG00000028821,1316,1192,1884,1530,1657,1357
ENSMUSG00000028822,3496,3655,5099,3436,3714,3433
ENSMUSG00000028825,0,8,6,3,0,1
ENSMUSG00000028826,641,566,497,471,438,560
ENSMUSG00000028830,723,735,422,615,701,801
ENSMUSG00000028832,49,45,55,103,127,523
ENSMUSG00000028833,682,645,270,450,454,392
ENSMUSG00000028834,12,2,0,1,2,0
ENSMUSG00000028836,0,0,0,0,0,0
ENSMUSG00000028837,1940,1882,2450,1676,1833,2205
ENSMUSG00000028838,17,11,5,26,26,13
ENSMUSG00000028840,153,151,180,209,250,223
ENSMUSG00000028841,0,1,0,5,5,3
ENSMUSG00000028842,1788,1703,991,1894,1888,2194
ENSMUSG00000028843,10076,10530,9993,5950,6406,6629
ENSMUSG00000028845,9,12,4,29,22,14
ENSMUSG00000028847,951,903,1081,879,950,972
ENSMUSG00000028848,159,130,194,252,243,295
ENSMUSG00000028849,6005,6634,3776,4180,4542,3259
ENSMUSG00000028850,187,222,166,210,264,233
ENSMUSG00000028851,1392,1430,938,1315,1541,984
ENSMUSG00000028854,3329,3189,2049,1505,1618,1781
ENSMUSG00000028857,279,299,321,284,338,311
ENSMUSG00000028859,402,488,210,3197,3369,593
ENSMUSG00000028860,5,5,4,0,1,2
ENSMUSG00000028861,641,675,602,645,627,617
ENSMUSG00000028862,109,107,43,103,116,54
ENSMUSG00000028863,176,201,185,319,314,208
ENSMUSG00000028864,137,163,262,244,194,599
ENSMUSG00000028865,0,0,0,0,0,0
ENSMUSG00000028868,3063,3017,1585,3473,3680,3436
ENSMUSG00000028869,535,509,354,476,545,387
ENSMUSG00000028871,0,0,0,0,0,0
ENSMUSG00000028873,23,23,30,66,60,138
ENSMUSG00000028874,1042,996,1367,2348,2418,2355
ENSMUSG00000028876,0,0,0,0,0,0
ENSMUSG00000028878,606,519,710,431,462,593
ENSMUSG00000028879,1279,1164,1459,1286,1199,1373
ENSMUSG00000028882,294,294,247,385,432,406
ENSMUSG00000028883,2,5,6,5,3,6
ENSMUSG00000028884,48,69,46,96,105,174
ENSMUSG00000028885,199,201,641,785,793,1748
ENSMUSG00000028886,1129,1138,754,1087,1191,1107
ENSMUSG00000028889,324,284,322,248,289,255
ENSMUSG00000028890,681,594,422,458,437,571
ENSMUSG00000028893,265,253,113,184,216,414
ENSMUSG00000028894,953,987,923,2067,2097,2339
ENSMUSG00000028896,116,98,66,137,151,142
ENSMUSG00000028898,170,178,217,229,290,254
ENSMUSG00000028899,256,301,251,309,356,326
ENSMUSG00000028901,189,237,156,207,221,220
ENSMUSG00000028902,467,479,354,586,707,591
ENSMUSG00000028906,1628,1717,807,314,301,563
ENSMUSG00000028907,637,700,613,874,955,678
ENSMUSG00000028909,3,2,0,2,2,2
ENSMUSG00000028910,131,123,96,178,193,173
ENSMUSG00000028911,429,352,361,644,708,610
ENSMUSG00000028914,529,553,507,580,572,653
ENSMUSG00000028917,1124,1177,708,1352,1570,1214
ENSMUSG00000028919,13,8,0,13,17,0
ENSMUSG00000028920,1253,1193,683,1135,1199,1038
ENSMUSG00000028923,2373,2413,3458,2440,2673,3178
ENSMUSG00000028926,1638,1664,912,1109,1142,729
ENSMUSG00000028927,373,440,113,28,40,24
ENSMUSG00000028931,1310,1361,616,494,552,928
ENSMUSG00000028932,2908,3165,2882,1719,1928,2003
ENSMUSG00000028933,5,7,3,10,12,21
ENSMUSG00000028936,1386,1491,1926,1362,1620,1621
ENSMUSG00000028937,1665,1738,1500,918,918,1276
ENSMUSG00000028938,0,0,0,0,0,0
ENSMUSG00000028940,0,0,0,0,2,0
ENSMUSG00000028943,8,17,11,19,21,33
ENSMUSG00000028944,69,86,51,31,22,37
ENSMUSG00000028945,1070,989,1432,1028,1010,1152
ENSMUSG00000028946,0,0,0,0,0,0
ENSMUSG00000028948,389,395,192,434,456,365
ENSMUSG00000028949,238,239,141,21,19,4
ENSMUSG00000028950,0,0,0,0,0,0
ENSMUSG00000028952,40,46,44,91,75,50
ENSMUSG00000028953,1406,1469,1028,1242,1330,1017
ENSMUSG00000028954,5969,6341,6119,4674,4804,5563
ENSMUSG00000028955,1077,1052,1462,1457,1467,1611
ENSMUSG00000028957,47,62,33,43,65,22
ENSMUSG00000028958,100,118,147,131,133,200
ENSMUSG00000028959,636,635,604,565,681,546
ENSMUSG00000028960,1104,1061,529,884,947,1011
ENSMUSG00000028961,35512,37494,32253,11651,12356,11853
ENSMUSG00000028962,777,846,406,1029,1125,898
ENSMUSG00000028963,0,0,0,0,0,0
ENSMUSG00000028964,318,268,281,274,295,321
ENSMUSG00000028965,8,7,23,68,60,159
ENSMUSG00000028967,516,528,112,494,563,183
ENSMUSG00000028969,246,275,259,180,239,246
ENSMUSG00000028970,318,272,96,359,362,160
ENSMUSG00000028971,0,0,0,0,0,0
ENSMUSG00000028972,4,4,0,0,0,0
ENSMUSG00000028973,162,178,118,160,184,148
ENSMUSG00000028974,103,117,57,108,118,137
ENSMUSG00000028975,600,592,439,594,599,457
ENSMUSG00000028976,0,0,0,0,0,1
ENSMUSG00000028977,153,132,65,110,156,116
ENSMUSG00000028978,3,0,0,0,1,0
ENSMUSG00000028979,1,0,1,0,2,0
ENSMUSG00000028980,1751,1680,731,1300,1322,751
ENSMUSG00000028982,78,62,88,102,130,94
ENSMUSG00000028986,98,103,72,101,81,104
ENSMUSG00000028988,96,117,65,112,115,55
ENSMUSG00000028989,0,0,0,0,0,0
ENSMUSG00000028990,140,132,75,175,172,165
ENSMUSG00000028991,646,719,278,962,1014,1221
ENSMUSG00000028992,156,150,129,117,194,151
ENSMUSG00000028995,318,381,327,477,461,1192
ENSMUSG00000028996,1,0,0,0,0,0
ENSMUSG00000028998,440,448,770,390,420,468
ENSMUSG00000028999,79,82,38,121,100,129
ENSMUSG00000029001,27,26,24,24,22,21
ENSMUSG00000029003,92,63,105,159,173,159
ENSMUSG00000029004,1324,1343,817,1401,1535,1504
ENSMUSG00000029005,2,0,0,26,40,9
ENSMUSG00000029007,3640,3813,4044,6403,6816,4405
ENSMUSG00000029009,5965,6231,6431,9404,10228,6730
ENSMUSG00000029012,143,154,142,157,145,128
ENSMUSG00000029014,1409,1480,1369,1637,1872,2038
ENSMUSG00000029015,0,0,0,0,0,0
ENSMUSG00000029016,378,350,265,593,633,440
ENSMUSG00000029017,987,1058,1172,1095,1050,1198
ENSMUSG00000029019,11,1,0,0,0,1
ENSMUSG00000029020,659,603,230,625,702,578
ENSMUSG00000029022,82,93,55,130,153,117
ENSMUSG00000029026,0,0,0,1,0,1
ENSMUSG00000029027,25,22,22,18,18,25
ENSMUSG00000029028,710,778,441,628,697,596
ENSMUSG00000029029,97,75,87,100,81,121
ENSMUSG00000029030,1059,1082,1402,883,947,1038
ENSMUSG00000029032,0,0,0,0,0,0
ENSMUSG00000029033,104,94,91,66,80,89
ENSMUSG00000029034,292,286,306,336,351,429
ENSMUSG00000029036,277,226,88,238,241,131
ENSMUSG00000029038,1556,1538,2289,1287,1560,1596
ENSMUSG00000029047,108,111,36,50,38,31
ENSMUSG00000029048,1558,1390,1549,1482,1504,1255
ENSMUSG00000029049,7,7,2,13,5,4
ENSMUSG00000029050,868,855,481,586,685,995
ENSMUSG00000029053,0,0,0,2,0,0
ENSMUSG00000029054,1,4,0,1,5,0
ENSMUSG00000029055,0,0,0,4,1,0
ENSMUSG00000029056,241,232,212,294,306,241
ENSMUSG00000029059,11,17,9,29,27,7
ENSMUSG00000029060,342,363,277,225,296,288
ENSMUSG00000029061,50,45,19,84,84,4
ENSMUSG00000029062,1325,1574,772,1460,1567,1090
ENSMUSG00000029063,3625,3629,2796,4106,4241,4021
ENSMUSG00000029064,5885,6038,5569,6997,7562,6581
ENSMUSG00000029066,592,593,883,600,617,586
ENSMUSG00000029068,1514,1467,1149,1785,1886,1027
ENSMUSG00000029070,169,176,12,319,395,6
ENSMUSG00000029071,349,353,265,338,388,262
ENSMUSG00000029072,3,16,21,13,14,44
ENSMUSG00000029073,498,511,632,370,439,811
ENSMUSG00000029074,0,0,0,0,0,0
ENSMUSG00000029075,4,5,9,11,20,10
ENSMUSG00000029076,3203,3402,3584,2870,3104,2574
ENSMUSG00000029082,10687,10620,13108,3078,3199,3744
ENSMUSG00000029084,2529,2480,2305,7835,7724,6616
ENSMUSG00000029086,704,686,257,37,44,41
ENSMUSG00000029088,0,0,1,0,1,0
ENSMUSG00000029089,92,86,44,82,60,65
ENSMUSG00000029090,53,50,10,59,59,11
ENSMUSG00000029093,15,16,0,23,20,0
ENSMUSG00000029094,162,174,31,129,122,150
ENSMUSG00000029095,34,30,35,32,35,48
ENSMUSG00000029096,14,3,0,14,13,4
ENSMUSG00000029097,193,206,121,135,124,118
ENSMUSG00000029098,1891,1952,1789,959,1065,1046
ENSMUSG00000029101,99,97,48,127,110,111
ENSMUSG00000029102,130,129,164,13,15,35
ENSMUSG00000029103,12111,13303,19033,7103,7758,6721
ENSMUSG00000029104,1526,1460,674,2351,2322,2017
ENSMUSG00000029106,1651,1675,939,1691,1791,1584
ENSMUSG00000029108,1613,1712,873,1373,1418,635
ENSMUSG00000029110,2869,2856,2534,2607,2634,2694
ENSMUSG00000029111,304,355,210,220,249,253
ENSMUSG00000029112,0,0,0,0,0,0
ENSMUSG00000029119,3184,3330,1609,1916,1982,1853
ENSMUSG00000029120,4,0,1,0,1,1
ENSMUSG00000029121,2,1,0,0,1,0
ENSMUSG00000029122,4,11,0,14,14,0
ENSMUSG00000029123,0,0,0,0,0,0
ENSMUSG00000029125,291,265,221,302,375,329
ENSMUSG00000029126,20,13,2,25,34,0
ENSMUSG00000029127,56,49,72,52,73,70
ENSMUSG00000029128,256,273,277,218,307,216
ENSMUSG00000029130,0,0,0,0,0,0
ENSMUSG00000029131,4797,5012,4769,3698,3998,6067
ENSMUSG00000029134,4,0,0,1,4,0
ENSMUSG00000029135,1044,967,326,1279,1284,850
ENSMUSG00000029136,58,56,38,67,67,50
ENSMUSG00000029138,1,0,2,1,0,1
ENSMUSG00000029141,346,383,273,327,378,378
ENSMUSG00000029145,189,196,108,196,217,162
ENSMUSG00000029146,1034,1005,948,1257,1324,1018
ENSMUSG00000029147,903,903,600,951,1057,887
ENSMUSG00000029148,1578,1550,2064,2110,2189,2079
ENSMUSG00000029149,8,7,11,6,3,4
ENSMUSG00000029151,0,0,0,0,0,0
ENSMUSG00000029152,3286,3459,2884,2576,2865,2375
ENSMUSG00000029153,16,17,18,8,0,7
ENSMUSG00000029154,0,0,0,0,0,0
ENSMUSG00000029155,0,1,0,0,0,0
ENSMUSG00000029156,732,770,967,1104,1138,1021
ENSMUSG00000029158,11,4,3,0,1,1
ENSMUSG00000029161,447,559,409,21,32,17
ENSMUSG00000029162,38,62,61,55,62,34
ENSMUSG00000029163,868,869,242,901,1094,347
ENSMUSG00000029165,29,26,14,16,19,15
ENSMUSG00000029166,266,258,125,101,104,91
ENSMUSG00000029167,7,1,1,0,1,1
ENSMUSG00000029168,0,0,0,0,0,3
ENSMUSG00000029169,2302,2276,2339,2333,2267,2456
ENSMUSG00000029171,281,302,229,193,160,258
ENSMUSG00000029173,58,57,44,119,102,316
ENSMUSG00000029174,853,801,617,2230,2432,2058
ENSMUSG00000029175,2864,2911,3281,1892,2127,2279
ENSMUSG00000029176,502,528,459,595,668,664
ENSMUSG00000029177,60,71,79,47,44,167
ENSMUSG00000029178,803,790,572,1345,1535,1062
ENSMUSG00000029179,212,216,130,466,502,364
ENSMUSG00000029182,0,0,0,0,0,0
ENSMUSG00000029184,1,0,0,0,0,0
ENSMUSG00000029185,819,951,921,846,959,714
ENSMUSG00000029186,1469,1363,1774,828,816,1360
ENSMUSG00000029188,0,0,0,0,0,0
ENSMUSG00000029189,208,189,149,35,42,64
ENSMUSG00000029190,1270,1284,983,814,745,759
ENSMUSG00000029191,469,425,290,434,448,532
ENSMUSG00000029192,356,416,307,485,465,633
ENSMUSG00000029193,0,0,0,0,0,0
ENSMUSG00000029195,0,0,0,0,0,0
ENSMUSG00000029196,216,241,128,163,199,193
ENSMUSG00000029198,1105,1129,1287,665,746,694
ENSMUSG00000029199,144,150,140,181,166,233
ENSMUSG00000029201,1068,1103,858,721,791,808
ENSMUSG00000029202,1347,1387,748,1449,1437,1306
ENSMUSG00000029203,1818,1829,1625,1240,1360,1475
ENSMUSG00000029204,101,86,142,396,412,205
ENSMUSG00000029205,0,0,0,0,4,0
ENSMUSG00000029206,6,4,4,6,10,3
ENSMUSG00000029207,1655,1688,760,1284,1204,1312
ENSMUSG00000029208,91,101,59,89,98,87
ENSMUSG00000029209,162,181,335,147,147,299
ENSMUSG00000029211,0,4,14,3,4,21
ENSMUSG00000029212,0,0,0,0,0,0
ENSMUSG00000029213,415,421,535,477,475,611
ENSMUSG00000029217,1013,1072,812,353,370,442
ENSMUSG00000029219,1,0,0,0,0,0
ENSMUSG00000029221,467,523,456,620,617,684
ENSMUSG00000029223,2716,2802,2466,252,244,281
ENSMUSG00000029227,1977,2000,1148,790,804,923
ENSMUSG00000029228,2,3,2,11,7,8
ENSMUSG00000029229,1371,1497,1871,866,906,617
ENSMUSG00000029231,191,160,16,197,212,2
ENSMUSG00000029233,774,686,978,576,588,886
ENSMUSG00000029234,2378,2338,2408,1223,1252,1328
ENSMUSG00000029235,0,0,0,0,0,0
ENSMUSG00000029236,1,1,1,0,0,0
ENSMUSG00000029238,774,774,465,529,494,611
ENSMUSG00000029245,5,2,0,1,0,0
ENSMUSG00000029246,104,99,68,110,91,134
ENSMUSG00000029247,619,608,447,422,478,525
ENSMUSG00000029248,0,1,2,2,2,2
ENSMUSG00000029249,1526,1514,567,1751,1853,1624
ENSMUSG00000029250,426,489,298,492,521,591
ENSMUSG00000029253,257,248,143,265,221,181
ENSMUSG00000029254,1048,1104,510,697,726,680
ENSMUSG00000029255,1,1,3,2,0,3
ENSMUSG00000029260,0,0,0,0,0,0
ENSMUSG00000029263,105,88,64,153,178,155
ENSMUSG00000029265,983,938,1093,1223,1287,1598
ENSMUSG00000029267,1034,1041,680,651,689,516
ENSMUSG00000029268,0,0,0,0,0,0
ENSMUSG00000029269,0,0,0,0,0,0
ENSMUSG00000029270,585,539,493,139,145,261
ENSMUSG00000029272,0,0,0,0,0,0
ENSMUSG00000029273,0,0,0,0,0,0
ENSMUSG00000029275,4,11,24,141,138,139
ENSMUSG00000029276,46,60,44,43,45,75
ENSMUSG00000029279,53,47,47,28,40,29
ENSMUSG00000029280,0,0,0,0,0,0
ENSMUSG00000029281,0,0,0,0,0,0
ENSMUSG00000029282,0,0,0,0,0,0
ENSMUSG00000029283,96,102,82,26,19,43
ENSMUSG00000029286,0,0,0,0,0,0
ENSMUSG00000029287,44,54,10,83,71,8
ENSMUSG00000029288,0,0,0,0,0,0
ENSMUSG00000029290,182,187,119,186,168,176
ENSMUSG00000029291,1360,1328,1242,1929,2195,1644
ENSMUSG00000029298,2697,2598,1891,5761,6081,3766
ENSMUSG00000029299,0,2,2,0,3,7
ENSMUSG00000029304,65721,70447,106899,18618,19376,31275
ENSMUSG00000029306,6,2,0,3,1,0
ENSMUSG00000029307,0,0,0,0,0,0
ENSMUSG00000029309,38,4,0,5,6,0
ENSMUSG00000029310,1675,1742,1755,1182,1192,2028
ENSMUSG00000029311,1976,1997,3232,1760,1812,5031
ENSMUSG00000029312,313,318,233,52,52,73
ENSMUSG00000029313,10357,10693,5750,9351,9720,9248
ENSMUSG00000029314,8,6,0,4,3,8
ENSMUSG00000029319,190,214,201,340,346,236
ENSMUSG00000029320,0,0,1,0,0,0
ENSMUSG00000029321,2,0,0,0,0,0
ENSMUSG00000029322,85,109,64,218,223,88
ENSMUSG00000029326,337,312,292,305,290,300
ENSMUSG00000029328,1397,1473,1153,1413,1602,1326
ENSMUSG00000029330,407,354,489,475,518,518
ENSMUSG00000029334,26,19,15,12,10,24
ENSMUSG00000029335,0,0,0,2,0,0
ENSMUSG00000029337,0,0,0,0,0,0
ENSMUSG00000029338,836,829,310,466,515,353
ENSMUSG00000029343,2,6,2,2,3,1
ENSMUSG00000029344,682,732,654,783,916,523
ENSMUSG00000029345,697,798,532,738,911,723
ENSMUSG00000029346,161,130,124,121,144,178
ENSMUSG00000029348,1,1,0,0,0,0
ENSMUSG00000029352,0,0,1,0,1,0
ENSMUSG00000029359,3,1,0,2,0,0
ENSMUSG00000029361,2,2,0,1,0,1
ENSMUSG00000029363,130,133,160,170,214,293
ENSMUSG00000029364,2643,2539,2942,2573,2514,2424
ENSMUSG00000029366,8240,8067,9493,1903,1771,3677
ENSMUSG00000029368,0,0,0,0,0,0
ENSMUSG00000029369,0,0,0,0,0,0
ENSMUSG00000029370,3,4,0,2,1,3
ENSMUSG00000029371,887,907,860,351,321,64
ENSMUSG00000029372,286,254,269,39,78,73
ENSMUSG00000029373,2333,2529,2196,205,267,218
ENSMUSG00000029375,0,0,0,0,0,0
ENSMUSG00000029376,82,113,133,65,99,56
ENSMUSG00000029377,22,24,163,80,65,384
ENSMUSG00000029378,10,4,146,10,6,77
ENSMUSG00000029379,47650,48955,61109,2467,2731,11574
ENSMUSG00000029380,4566,4904,2818,1012,1213,801
ENSMUSG00000029381,9,5,1,14,11,7
ENSMUSG00000029384,1,0,0,3,5,1
ENSMUSG00000029385,484,432,1032,647,628,1373
ENSMUSG00000029386,11,9,6,20,24,12
ENSMUSG00000029387,90,107,87,176,175,213
ENSMUSG00000029388,192,186,125,231,276,268
ENSMUSG00000029389,103,97,77,117,137,121
ENSMUSG00000029390,3890,3928,3922,2684,2918,2900
ENSMUSG00000029392,586,647,873,942,1024,649
ENSMUSG00000029394,465,505,487,344,420,351
ENSMUSG00000029397,187,182,200,187,174,393
ENSMUSG00000029401,2170,2118,2976,1837,2100,2891
ENSMUSG00000029402,432,440,429,480,578,481
ENSMUSG00000029403,114,120,113,31,36,97
ENSMUSG00000029404,481,591,494,478,536,439
ENSMUSG00000029405,4798,4713,5863,5762,5632,5884
ENSMUSG00000029406,18,21,1,18,32,9
ENSMUSG00000029407,2469,2341,1703,1626,1732,1977
ENSMUSG00000029408,13,9,13,23,19,15
ENSMUSG00000029410,4,6,10,39,42,22
ENSMUSG00000029413,1022,1092,1555,1371,1419,1978
ENSMUSG00000029414,22,19,1,23,35,114
ENSMUSG00000029415,439,467,303,596,584,591
ENSMUSG00000029416,763,809,768,461,535,519
ENSMUSG00000029417,2399,2481,3309,9577,10178,5176
ENSMUSG00000029419,1,0,0,0,4,0
ENSMUSG00000029420,0,0,0,0,0,0
ENSMUSG00000029422,1042,1076,1017,1367,1362,1370
ENSMUSG00000029423,0,0,0,0,0,0
ENSMUSG00000029426,2346,2357,1998,3339,3580,2976
ENSMUSG00000029427,302,310,201,453,468,322
ENSMUSG00000029428,2631,2620,2770,2873,2967,1753
ENSMUSG00000029430,4211,4073,3904,3262,3399,2489
ENSMUSG00000029431,1,0,0,0,0,0
ENSMUSG00000029432,538,527,647,571,624,661
ENSMUSG00000029433,33,27,18,41,60,31
ENSMUSG00000029434,673,706,660,1118,1142,1279
ENSMUSG00000029436,9,16,0,29,28,1
ENSMUSG00000029437,0,0,0,0,0,0
ENSMUSG00000029438,11,6,0,10,19,10
ENSMUSG00000029439,661,717,397,685,687,519
ENSMUSG00000029440,279,308,306,294,359,300
ENSMUSG00000029442,25,35,9,25,35,8
ENSMUSG00000029445,0,0,0,0,0,1
ENSMUSG00000029446,119,108,74,89,99,73
ENSMUSG00000029447,2331,2440,1841,2146,2239,2167
ENSMUSG00000029449,56,60,81,25,27,185
ENSMUSG00000029451,0,0,0,0,0,0
ENSMUSG00000029452,31,30,13,26,25,24
ENSMUSG00000029454,11,7,3,13,17,5
ENSMUSG00000029455,9971,10501,4781,5475,5750,3301
ENSMUSG00000029456,36,43,17,31,21,23
ENSMUSG00000029458,702,708,390,588,672,710
ENSMUSG00000029461,417,442,157,419,377,333
ENSMUSG00000029462,966,895,1421,901,982,1229
ENSMUSG00000029463,38,23,6,22,29,11
ENSMUSG00000029464,82,76,76,77,88,123
ENSMUSG00000029465,4404,4572,5774,4458,4922,4980
ENSMUSG00000029466,437,371,263,414,500,412
ENSMUSG00000029467,4662,4128,1421,3854,4171,3215
ENSMUSG00000029468,496,510,273,1130,1246,898
ENSMUSG00000029469,10,5,0,18,18,2
ENSMUSG00000029470,4610,4633,4595,6177,6829,4786
ENSMUSG00000029471,699,750,679,1041,1023,1427
ENSMUSG00000029472,1382,1456,1224,1440,1490,1662
ENSMUSG00000029474,1187,1271,1452,1302,1408,1414
ENSMUSG00000029475,65,95,43,122,130,127
ENSMUSG00000029477,0,0,0,0,0,0
ENSMUSG00000029478,2197,2348,832,1859,1932,1571
ENSMUSG00000029480,326,330,101,311,338,224
ENSMUSG00000029482,360,331,255,310,276,200
ENSMUSG00000029484,5393,5495,1823,2433,2529,1116
ENSMUSG00000029486,264,238,325,225,225,267
ENSMUSG00000029490,2230,2268,2121,4255,4511,2314
ENSMUSG00000029491,6,1,1,3,7,0
ENSMUSG00000029499,52,49,93,24,22,77
ENSMUSG00000029500,744,759,870,670,727,844
ENSMUSG00000029501,1988,2039,978,2295,2198,1971
ENSMUSG00000029502,1928,1988,1162,3598,3956,2881
ENSMUSG00000029503,0,0,0,0,0,0
ENSMUSG00000029504,188,160,109,169,248,164
ENSMUSG00000029505,2339,2250,1058,3320,3560,3120
ENSMUSG00000029507,228,253,142,226,220,175
ENSMUSG00000029510,0,1,1,0,4,0
ENSMUSG00000029512,371,347,280,252,297,405
ENSMUSG00000029513,569,508,499,559,554,477
ENSMUSG00000029516,26,17,3,31,43,75
ENSMUSG00000029517,0,0,0,0,0,0
ENSMUSG00000029518,1252,1249,1397,1395,1384,1226
ENSMUSG00000029521,137,178,140,22,28,62
ENSMUSG00000029522,0,0,0,0,0,0
ENSMUSG00000029524,49,37,30,36,51,34
ENSMUSG00000029526,0,0,0,0,0,0
ENSMUSG00000029528,2124,2136,2235,2607,2873,2627
ENSMUSG00000029530,33,37,35,58,61,76
ENSMUSG00000029534,205,186,390,353,356,641
ENSMUSG00000029535,316,338,376,184,211,182
ENSMUSG00000029536,136,111,94,92,82,113
ENSMUSG00000029538,494,472,401,791,739,568
ENSMUSG00000029541,0,0,0,0,0,0
ENSMUSG00000029544,5,1,0,2,12,1
ENSMUSG00000029545,319,326,256,273,329,293
ENSMUSG00000029546,0,0,0,0,0,0
ENSMUSG00000029547,592,609,180,697,760,668
ENSMUSG00000029550,434,452,379,440,443,551
ENSMUSG00000029551,16,17,22,22,26,30
ENSMUSG00000029552,1327,1431,1469,1507,1761,1993
ENSMUSG00000029553,1124,1127,1202,454,420,555
ENSMUSG00000029554,112,103,40,97,141,105
ENSMUSG00000029556,0,0,0,0,0,0
ENSMUSG00000029557,35,52,19,33,55,30
ENSMUSG00000029559,306,268,179,248,253,206
ENSMUSG00000029560,577,573,593,624,591,460
ENSMUSG00000029561,16436,16926,12080,26027,28332,19208
ENSMUSG00000029563,1,3,0,0,1,0
ENSMUSG00000029564,0,0,0,0,0,0
ENSMUSG00000029569,983,1018,1200,997,894,1309
ENSMUSG00000029570,49,36,172,122,129,593
ENSMUSG00000029571,645,706,697,549,499,590
ENSMUSG00000029575,73,118,94,87,93,72
ENSMUSG00000029576,8,2,7,7,6,10
ENSMUSG00000029577,1021,1090,886,1047,1054,1110
ENSMUSG00000029578,604,613,456,569,677,563
ENSMUSG00000029580,103932,102779,64862,283249,290641,218062
ENSMUSG00000029581,594,615,1045,1210,1211,5188
ENSMUSG00000029586,0,0,0,0,0,1
ENSMUSG00000029587,77,69,31,65,61,92
ENSMUSG00000029591,24,15,15,19,8,36
ENSMUSG00000029592,240,288,162,216,224,224
ENSMUSG00000029594,277,277,94,333,373,261
ENSMUSG00000029595,0,0,0,0,0,0
ENSMUSG00000029596,7,4,6,1,16,7
ENSMUSG00000029597,0,0,0,0,0,0
ENSMUSG00000029598,2013,1897,1266,1901,2095,1827
ENSMUSG00000029599,1262,1386,1127,1654,1760,1577
ENSMUSG00000029600,48,67,47,28,35,42
ENSMUSG00000029601,8,7,15,2,2,4
ENSMUSG00000029602,9,8,5,3,2,14
ENSMUSG00000029603,4,2,0,0,0,0
ENSMUSG00000029605,620,715,549,1137,1210,672
ENSMUSG00000029607,0,0,0,0,0,1
ENSMUSG00000029608,46,44,30,46,47,24
ENSMUSG00000029610,86,88,51,130,147,108
ENSMUSG00000029613,1608,1657,1326,1043,1116,1072
ENSMUSG00000029614,4046,4283,3761,5221,5362,4360
ENSMUSG00000029616,1285,1347,1371,1113,1345,1295
ENSMUSG00000029617,1259,1299,1715,1371,1453,1408
ENSMUSG00000029618,0,0,0,0,0,0
ENSMUSG00000029620,0,0,0,0,0,0
ENSMUSG00000029621,614,599,711,478,489,680
ENSMUSG00000029622,11369,11668,18068,11158,11864,11054
ENSMUSG00000029623,1314,1305,1005,1255,1391,934
ENSMUSG00000029624,294,310,197,384,416,316
ENSMUSG00000029625,185,162,187,213,255,225
ENSMUSG00000029627,65,71,73,44,48,62
ENSMUSG00000029629,481,511,341,222,277,253
ENSMUSG00000029630,0,0,0,0,0,0
ENSMUSG00000029632,683,798,1167,378,344,243
ENSMUSG00000029634,964,1082,809,848,966,812
ENSMUSG00000029635,420,541,295,467,477,382
ENSMUSG00000029636,0,1,0,0,0,0
ENSMUSG00000029638,7,10,7,18,14,5
ENSMUSG00000029640,2779,3005,3658,3612,3553,3662
ENSMUSG00000029641,0,1,0,1,5,3
ENSMUSG00000029642,550,661,630,543,570,521
ENSMUSG00000029644,0,0,0,0,0,0
ENSMUSG00000029646,0,0,0,0,0,0
ENSMUSG00000029647,581,633,398,830,726,701
ENSMUSG00000029648,437,445,479,278,237,398
ENSMUSG00000029649,3154,3125,4735,2394,2614,2500
ENSMUSG00000029650,95,96,34,22,17,17
ENSMUSG00000029651,28,20,16,20,26,6
ENSMUSG00000029655,396,419,407,430,397,412
ENSMUSG00000029656,0,0,0,0,0,1
ENSMUSG00000029657,2331,2297,1013,1543,1711,1514
ENSMUSG00000029658,0,0,0,0,0,0
ENSMUSG00000029659,6,8,0,10,7,0
ENSMUSG00000029660,0,0,0,0,0,0
ENSMUSG00000029661,6422,6269,69,10237,11037,71
ENSMUSG00000029663,0,0,0,0,0,0
ENSMUSG00000029664,13,16,23,11,12,3
ENSMUSG00000029669,8,6,0,12,5,0
ENSMUSG00000029670,101,75,64,99,116,129
ENSMUSG00000029671,0,0,0,0,0,0
ENSMUSG00000029672,236,261,281,320,368,324
ENSMUSG00000029673,19,13,0,15,8,0
ENSMUSG00000029674,399,467,398,398,459,518
ENSMUSG00000029675,76,9,0,17,9,0
ENSMUSG00000029676,115,90,50,103,73,75
ENSMUSG00000029678,0,0,0,0,0,0
